Source,Target,Type,Weight
1485,10014,Undirected,1
1485,10065,Undirected,1
1485,10365,Undirected,1
2631,10052,Undirected,1
2631,10189,Undirected,1
2631,10368,Undirected,1
2631,10414,Undirected,1
1368,10282,Undirected,1
2439,10154,Undirected,1
3076,10092,Undirected,1
3076,10004,Undirected,1
3076,10007,Undirected,1
3076,10516,Undirected,1
3076,10234,Undirected,1
299,10314,Undirected,1
299,10315,Undirected,1
299,10316,Undirected,1
299,10583,Undirected,1
584,10446,Undirected,1
584,10483,Undirected,1
1375,10007,Undirected,1
1375,10092,Undirected,1
1375,10004,Undirected,1
3216,10241,Undirected,1
3216,10653,Undirected,1
1217,10456,Undirected,1
1217,10509,Undirected,1
1217,10627,Undirected,1
2760,10717,Undirected,1
2760,10645,Undirected,1
312,10092,Undirected,1
3023,10627,Undirected,1
3023,10382,Undirected,1
1677,10650,Undirected,1
339,10348,Undirected,1
1256,10630,Undirected,1
1256,10007,Undirected,1
1483,10520,Undirected,1
3187,10658,Undirected,1
3187,10741,Undirected,1
3187,10093,Undirected,1
3187,10109,Undirected,1
2785,10368,Undirected,1
2683,10180,Undirected,1
2683,10066,Undirected,1
2683,10609,Undirected,1
2683,10611,Undirected,1
2683,10185,Undirected,1
2683,10588,Undirected,1
2683,10184,Undirected,1
2030,10520,Undirected,1
2030,10288,Undirected,1
2030,10278,Undirected,1
2030,10077,Undirected,1
2030,10542,Undirected,1
659,10378,Undirected,1
659,10566,Undirected,1
659,10332,Undirected,1
659,10217,Undirected,1
659,10600,Undirected,1
659,10330,Undirected,1
659,10167,Undirected,1
1653,10041,Undirected,1
1653,10520,Undirected,1
1304,10368,Undirected,1
311,10443,Undirected,1
2107,10313,Undirected,1
2107,10435,Undirected,1
3183,10081,Undirected,1
723,10289,Undirected,1
723,10723,Undirected,1
723,10379,Undirected,1
723,10546,Undirected,1
723,10380,Undirected,1
723,10009,Undirected,1
1547,10167,Undirected,1
1547,10734,Undirected,1
1547,10696,Undirected,1
1547,10169,Undirected,1
1547,10627,Undirected,1
1547,10168,Undirected,1
1547,10623,Undirected,1
1547,10073,Undirected,1
1547,10065,Undirected,1
319,10241,Undirected,1
2687,10446,Undirected,1
2687,10501,Undirected,1
1474,10313,Undirected,1
2945,10520,Undirected,1
1022,10092,Undirected,1
1022,10007,Undirected,1
1022,10579,Undirected,1
1022,10561,Undirected,1
474,10060,Undirected,1
474,10061,Undirected,1
474,10118,Undirected,1
474,10120,Undirected,1
3375,10433,Undirected,1
3375,10650,Undirected,1
3375,10086,Undirected,1
930,10604,Undirected,1
930,10269,Undirected,1
930,10439,Undirected,1
930,10240,Undirected,1
3278,10611,Undirected,1
3278,10183,Undirected,1
3278,10588,Undirected,1
3278,10597,Undirected,1
3278,10598,Undirected,1
3278,10185,Undirected,1
3278,10182,Undirected,1
3278,10289,Undirected,1
3278,10610,Undirected,1
3278,10290,Undirected,1
3278,10051,Undirected,1
196,10313,Undirected,1
196,10290,Undirected,1
196,10433,Undirected,1
196,10618,Undirected,1
196,10163,Undirected,1
1982,10402,Undirected,1
1982,10401,Undirected,1
1982,10356,Undirected,1
2334,10189,Undirected,1
2133,10230,Undirected,1
1383,10010,Undirected,1
1383,10140,Undirected,1
1383,10260,Undirected,1
1383,10135,Undirected,1
2032,10503,Undirected,1
2032,10161,Undirected,1
2032,10160,Undirected,1
528,10337,Undirected,1
2247,10230,Undirected,1
3263,10568,Undirected,1
3263,10497,Undirected,1
3263,10593,Undirected,1
1154,10069,Undirected,1
1154,10346,Undirected,1
1154,10068,Undirected,1
3087,10248,Undirected,1
3087,10527,Undirected,1
49,10520,Undirected,1
49,10509,Undirected,1
1592,10639,Undirected,1
1592,10638,Undirected,1
1914,10240,Undirected,1
2129,10252,Undirected,1
2129,10242,Undirected,1
2129,10082,Undirected,1
2129,10291,Undirected,1
2129,10455,Undirected,1
2129,10219,Undirected,1
1571,10200,Undirected,1
1571,10199,Undirected,1
1490,10165,Undirected,1
2970,10298,Undirected,1
639,10020,Undirected,1
639,10052,Undirected,1
639,10501,Undirected,1
639,10402,Undirected,1
2932,10557,Undirected,1
457,10092,Undirected,1
551,10019,Undirected,1
1803,10022,Undirected,1
1803,10459,Undirected,1
2817,10100,Undirected,1
2817,10158,Undirected,1
2673,10512,Undirected,1
2673,10586,Undirected,1
1715,10442,Undirected,1
1663,10585,Undirected,1
1663,10349,Undirected,1
1333,10228,Undirected,1
1333,10313,Undirected,1
1333,10290,Undirected,1
1333,10325,Undirected,1
1200,10103,Undirected,1
939,10462,Undirected,1
2021,10007,Undirected,1
2021,10630,Undirected,1
432,10743,Undirected,1
432,10003,Undirected,1
2452,10092,Undirected,1
1075,10588,Undirected,1
1075,10180,Undirected,1
1075,10707,Undirected,1
1075,10609,Undirected,1
2516,10461,Undirected,1
2516,10052,Undirected,1
2516,10311,Undirected,1
941,10641,Undirected,1
941,10509,Undirected,1
941,10627,Undirected,1
198,10313,Undirected,1
96,10000,Undirected,1
2099,10443,Undirected,1
120,10007,Undirected,1
120,10228,Undirected,1
120,10313,Undirected,1
120,10589,Undirected,1
120,10290,Undirected,1
120,10025,Undirected,1
394,10461,Undirected,1
394,10151,Undirected,1
394,10021,Undirected,1
394,10368,Undirected,1
394,10022,Undirected,1
394,10746,Undirected,1
394,10165,Undirected,1
394,10248,Undirected,1
2137,10314,Undirected,1
2137,10330,Undirected,1
2137,10333,Undirected,1
684,10100,Undirected,1
1259,10288,Undirected,1
722,10501,Undirected,1
722,10339,Undirected,1
722,10541,Undirected,1
722,10091,Undirected,1
722,10369,Undirected,1
722,10313,Undirected,1
722,10000,Undirected,1
722,10052,Undirected,1
722,10020,Undirected,1
722,10722,Undirected,1
722,10624,Undirected,1
722,10328,Undirected,1
722,10433,Undirected,1
722,10574,Undirected,1
722,10088,Undirected,1
1683,10159,Undirected,1
1683,10160,Undirected,1
1418,10166,Undirected,1
2588,10022,Undirected,1
1629,10496,Undirected,1
295,10313,Undirected,1
295,10052,Undirected,1
295,10433,Undirected,1
295,10020,Undirected,1
295,10435,Undirected,1
295,10691,Undirected,1
295,10755,Undirected,1
295,10043,Undirected,1
2828,10517,Undirected,1
2828,10742,Undirected,1
1752,10520,Undirected,1
1752,10041,Undirected,1
1752,10567,Undirected,1
451,10291,Undirected,1
2141,10669,Undirected,1
1728,10234,Undirected,1
1728,10092,Undirected,1
1728,10004,Undirected,1
268,10734,Undirected,1
268,10736,Undirected,1
268,10410,Undirected,1
268,10735,Undirected,1
268,10169,Undirected,1
268,10167,Undirected,1
268,10364,Undirected,1
3241,10092,Undirected,1
880,10091,Undirected,1
880,10240,Undirected,1
880,10433,Undirected,1
880,10418,Undirected,1
1322,10348,Undirected,1
2788,10114,Undirected,1
1163,10069,Undirected,1
1163,10068,Undirected,1
1163,10346,Undirected,1
1038,10520,Undirected,1
1038,10142,Undirected,1
1038,10102,Undirected,1
1038,10571,Undirected,1
3315,10022,Undirected,1
3315,10024,Undirected,1
3315,10746,Undirected,1
265,10248,Undirected,1
265,10527,Undirected,1
2927,10421,Undirected,1
2257,10627,Undirected,1
2257,10382,Undirected,1
1843,10092,Undirected,1
1843,10004,Undirected,1
2959,10728,Undirected,1
2959,10240,Undirected,1
2959,10091,Undirected,1
604,10109,Undirected,1
604,10684,Undirected,1
604,10658,Undirected,1
604,10744,Undirected,1
604,10719,Undirected,1
604,10093,Undirected,1
604,10560,Undirected,1
604,10407,Undirected,1
604,10741,Undirected,1
2935,10067,Undirected,1
2935,10066,Undirected,1
2935,10767,Undirected,1
2935,10755,Undirected,1
2489,10092,Undirected,1
2489,10234,Undirected,1
2489,10004,Undirected,1
2489,10516,Undirected,1
1025,10320,Undirected,1
1025,10568,Undirected,1
1977,10092,Undirected,1
1977,10561,Undirected,1
1977,10429,Undirected,1
1977,10234,Undirected,1
1977,10004,Undirected,1
2216,10215,Undirected,1
2216,10249,Undirected,1
3192,10341,Undirected,1
2543,10082,Undirected,1
2543,10682,Undirected,1
2543,10252,Undirected,1
1423,10599,Undirected,1
3279,10314,Undirected,1
3279,10209,Undirected,1
3279,10200,Undirected,1
3279,10332,Undirected,1
3017,10284,Undirected,1
3017,10738,Undirected,1
3017,10355,Undirected,1
3017,10699,Undirected,1
2738,10126,Undirected,1
2738,10667,Undirected,1
2738,10199,Undirected,1
2738,10207,Undirected,1
2339,10644,Undirected,1
2223,10313,Undirected,1
2223,10433,Undirected,1
3305,10061,Undirected,1
3305,10746,Undirected,1
1599,10313,Undirected,1
1599,10201,Undirected,1
1748,10520,Undirected,1
1748,10567,Undirected,1
1748,10295,Undirected,1
1748,10472,Undirected,1
1748,10041,Undirected,1
1748,10164,Undirected,1
1748,10690,Undirected,1
1748,10114,Undirected,1
1748,10419,Undirected,1
1745,10378,Undirected,1
1745,10538,Undirected,1
1745,10236,Undirected,1
655,10313,Undirected,1
2085,10445,Undirected,1
2085,10509,Undirected,1
2085,10288,Undirected,1
2085,10641,Undirected,1
2085,10077,Undirected,1
2530,10512,Undirected,1
994,10282,Undirected,1
601,10093,Undirected,1
601,10658,Undirected,1
601,10560,Undirected,1
716,10605,Undirected,1
716,10227,Undirected,1
716,10191,Undirected,1
3137,10077,Undirected,1
3137,10786,Undirected,1
3137,10624,Undirected,1
3137,10520,Undirected,1
3137,10142,Undirected,1
3137,10627,Undirected,1
100,10200,Undirected,1
100,10199,Undirected,1
3129,10443,Undirected,1
1682,10378,Undirected,1
1682,10145,Undirected,1
1682,10750,Undirected,1
1682,10207,Undirected,1
1682,10158,Undirected,1
2284,10152,Undirected,1
1967,10055,Undirected,1
1967,10203,Undirected,1
1428,10368,Undirected,1
2834,10015,Undirected,1
2834,10001,Undirected,1
2834,10353,Undirected,1
2834,10534,Undirected,1
2834,10732,Undirected,1
2834,10655,Undirected,1
1100,10568,Undirected,1
1100,10497,Undirected,1
2050,10761,Undirected,1
2236,10514,Undirected,1
2236,10658,Undirected,1
2236,10560,Undirected,1
2236,10719,Undirected,1
2236,10109,Undirected,1
2236,10684,Undirected,1
1080,10520,Undirected,1
1080,10142,Undirected,1
3081,10065,Undirected,1
3081,10509,Undirected,1
3081,10191,Undirected,1
3081,10022,Undirected,1
3081,10025,Undirected,1
3081,10399,Undirected,1
3081,10471,Undirected,1
3081,10605,Undirected,1
3081,10627,Undirected,1
3081,10060,Undirected,1
3081,10021,Undirected,1
3081,10634,Undirected,1
3081,10696,Undirected,1
3081,10556,Undirected,1
3081,10054,Undirected,1
3081,10227,Undirected,1
3081,10280,Undirected,1
3081,10376,Undirected,1
3135,10277,Undirected,1
532,10338,Undirected,1
532,10060,Undirected,1
267,10641,Undirected,1
267,10509,Undirected,1
267,10627,Undirected,1
2819,10509,Undirected,1
2819,10114,Undirected,1
2819,10191,Undirected,1
2819,10194,Undirected,1
3327,10092,Undirected,1
403,10313,Undirected,1
1478,10228,Undirected,1
1478,10313,Undirected,1
2898,10432,Undirected,1
2898,10146,Undirected,1
1542,10591,Undirected,1
617,10627,Undirected,1
617,10167,Undirected,1
617,10606,Undirected,1
617,10169,Undirected,1
617,10046,Undirected,1
617,10168,Undirected,1
106,10230,Undirected,1
2355,10000,Undirected,1
870,10165,Undirected,1
566,10509,Undirected,1
566,10203,Undirected,1
566,10567,Undirected,1
3033,10227,Undirected,1
3033,10605,Undirected,1
3033,10065,Undirected,1
587,10066,Undirected,1
587,10290,Undirected,1
587,10313,Undirected,1
587,10393,Undirected,1
587,10043,Undirected,1
66,10102,Undirected,1
66,10520,Undirected,1
66,10142,Undirected,1
2389,10489,Undirected,1
2066,10650,Undirected,1
2066,10086,Undirected,1
14,10019,Undirected,1
2490,10559,Undirected,1
1005,10313,Undirected,1
1005,10087,Undirected,1
3248,10052,Undirected,1
3248,10648,Undirected,1
3248,10461,Undirected,1
3248,10520,Undirected,1
3248,10024,Undirected,1
3248,10023,Undirected,1
771,10568,Undirected,1
771,10497,Undirected,1
771,10346,Undirected,1
771,10069,Undirected,1
771,10512,Undirected,1
771,10068,Undirected,1
771,10004,Undirected,1
771,10593,Undirected,1
2603,10087,Undirected,1
3252,10433,Undirected,1
63,10443,Undirected,1
63,10627,Undirected,1
63,10024,Undirected,1
63,10634,Undirected,1
1905,10432,Undirected,1
1905,10027,Undirected,1
1905,10071,Undirected,1
1438,10092,Undirected,1
1438,10004,Undirected,1
237,10588,Undirected,1
237,10180,Undirected,1
237,10609,Undirected,1
237,10707,Undirected,1
237,10184,Undirected,1
2338,10022,Undirected,1
1623,10200,Undirected,1
2140,10669,Undirected,1
2719,10189,Undirected,1
2719,10509,Undirected,1
2719,10302,Undirected,1
3346,10314,Undirected,1
3346,10315,Undirected,1
1228,10627,Undirected,1
1228,10520,Undirected,1
1228,10509,Undirected,1
1228,10701,Undirected,1
2456,10588,Undirected,1
2456,10180,Undirected,1
2456,10609,Undirected,1
2,10282,Undirected,1
928,10601,Undirected,1
51,10520,Undirected,1
51,10627,Undirected,1
2954,10007,Undirected,1
2954,10774,Undirected,1
2954,10605,Undirected,1
2248,10250,Undirected,1
1655,10520,Undirected,1
1655,10077,Undirected,1
1655,10627,Undirected,1
1655,10278,Undirected,1
1655,10509,Undirected,1
1404,10627,Undirected,1
1404,10046,Undirected,1
1404,10606,Undirected,1
1404,10734,Undirected,1
1642,10053,Undirected,1
1642,10302,Undirected,1
1790,10092,Undirected,1
1718,10612,Undirected,1
734,10415,Undirected,1
762,10282,Undirected,1
2094,10022,Undirected,1
2462,10295,Undirected,1
2462,10599,Undirected,1
2462,10032,Undirected,1
708,10081,Undirected,1
797,10313,Undirected,1
797,10201,Undirected,1
2047,10212,Undirected,1
654,10402,Undirected,1
654,10639,Undirected,1
654,10418,Undirected,1
654,10563,Undirected,1
654,10461,Undirected,1
654,10311,Undirected,1
654,10607,Undirected,1
654,10501,Undirected,1
2544,10065,Undirected,1
1989,10432,Undirected,1
1989,10146,Undirected,1
146,10489,Undirected,1
2982,10512,Undirected,1
2982,10352,Undirected,1
954,10432,Undirected,1
954,10146,Undirected,1
2453,10349,Undirected,1
2453,10585,Undirected,1
627,10092,Undirected,1
627,10561,Undirected,1
627,10580,Undirected,1
627,10004,Undirected,1
627,10234,Undirected,1
2575,10004,Undirected,1
2575,10092,Undirected,1
2575,10234,Undirected,1
2575,10516,Undirected,1
217,10524,Undirected,1
217,10189,Undirected,1
217,10378,Undirected,1
217,10490,Undirected,1
87,10061,Undirected,1
87,10120,Undirected,1
2114,10189,Undirected,1
2114,10414,Undirected,1
2114,10524,Undirected,1
2114,10052,Undirected,1
978,10742,Undirected,1
978,10517,Undirected,1
2953,10092,Undirected,1
1646,10065,Undirected,1
1646,10605,Undirected,1
1646,10191,Undirected,1
2972,10052,Undirected,1
2972,10433,Undirected,1
2972,10755,Undirected,1
2972,10313,Undirected,1
2972,10435,Undirected,1
2972,10691,Undirected,1
2613,10443,Undirected,1
775,10443,Undirected,1
1364,10092,Undirected,1
1497,10040,Undirected,1
1497,10562,Undirected,1
1497,10705,Undirected,1
2650,10749,Undirected,1
2356,10150,Undirected,1
429,10557,Undirected,1
429,10605,Undirected,1
483,10320,Undirected,1
483,10568,Undirected,1
1043,10000,Undirected,1
145,10628,Undirected,1
872,10658,Undirected,1
872,10634,Undirected,1
872,10627,Undirected,1
872,10021,Undirected,1
872,10227,Undirected,1
178,10200,Undirected,1
2838,10630,Undirected,1
2036,10786,Undirected,1
2036,10165,Undirected,1
2036,10109,Undirected,1
902,10786,Undirected,1
902,10189,Undirected,1
902,10368,Undirected,1
902,10648,Undirected,1
902,10052,Undirected,1
902,10414,Undirected,1
1730,10024,Undirected,1
1730,10746,Undirected,1
1730,10022,Undirected,1
737,10282,Undirected,1
1797,10282,Undirected,1
525,10200,Undirected,1
591,10313,Undirected,1
591,10501,Undirected,1
643,10022,Undirected,1
643,10746,Undirected,1
643,10021,Undirected,1
643,10151,Undirected,1
2904,10282,Undirected,1
3322,10368,Undirected,1
1221,10200,Undirected,1
1622,10200,Undirected,1
1781,10092,Undirected,1
1781,10004,Undirected,1
985,10103,Undirected,1
985,10105,Undirected,1
985,10672,Undirected,1
1699,10200,Undirected,1
1699,10199,Undirected,1
2290,10714,Undirected,1
2759,10189,Undirected,1
2759,10527,Undirected,1
2759,10414,Undirected,1
2759,10000,Undirected,1
2899,10622,Undirected,1
1736,10520,Undirected,1
628,10165,Undirected,1
3142,10118,Undirected,1
1136,10485,Undirected,1
1136,10522,Undirected,1
1321,10512,Undirected,1
2752,10092,Undirected,1
2752,10234,Undirected,1
2752,10004,Undirected,1
2752,10516,Undirected,1
62,10627,Undirected,1
62,10382,Undirected,1
3161,10089,Undirected,1
276,10077,Undirected,1
276,10782,Undirected,1
276,10627,Undirected,1
276,10520,Undirected,1
276,10641,Undirected,1
276,10043,Undirected,1
276,10509,Undirected,1
276,10723,Undirected,1
276,10707,Undirected,1
276,10289,Undirected,1
3398,10091,Undirected,1
3398,10638,Undirected,1
3398,10639,Undirected,1
3398,10099,Undirected,1
794,10557,Undirected,1
794,10606,Undirected,1
794,10046,Undirected,1
2000,10158,Undirected,1
2000,10100,Undirected,1
2000,10159,Undirected,1
1142,10288,Undirected,1
2682,10484,Undirected,1
2682,10627,Undirected,1
2682,10139,Undirected,1
2682,10112,Undirected,1
2682,10537,Undirected,1
2682,10780,Undirected,1
2682,10764,Undirected,1
2682,10431,Undirected,1
2682,10536,Undirected,1
1308,10060,Undirected,1
1308,10061,Undirected,1
1308,10120,Undirected,1
1308,10118,Undirected,1
2925,10065,Undirected,1
2925,10507,Undirected,1
2925,10545,Undirected,1
2925,10167,Undirected,1
2900,10509,Undirected,1
2973,10489,Undirected,1
383,10061,Undirected,1
383,10109,Undirected,1
383,10022,Undirected,1
1235,10314,Undirected,1
1235,10341,Undirected,1
2325,10520,Undirected,1
1954,10161,Undirected,1
1954,10503,Undirected,1
1954,10160,Undirected,1
402,10313,Undirected,1
402,10433,Undirected,1
2824,10300,Undirected,1
1939,10520,Undirected,1
1939,10501,Undirected,1
1939,10142,Undirected,1
540,10605,Undirected,1
540,10352,Undirected,1
540,10344,Undirected,1
1090,10282,Undirected,1
944,10489,Undirected,1
921,10000,Undirected,1
921,10457,Undirected,1
921,10338,Undirected,1
921,10779,Undirected,1
921,10653,Undirected,1
738,10520,Undirected,1
738,10207,Undirected,1
738,10165,Undirected,1
1651,10496,Undirected,1
2640,10624,Undirected,1
2640,10543,Undirected,1
2640,10527,Undirected,1
256,10103,Undirected,1
256,10105,Undirected,1
256,10231,Undirected,1
2565,10291,Undirected,1
3364,10520,Undirected,1
2215,10126,Undirected,1
2215,10199,Undirected,1
1402,10100,Undirected,1
1402,10160,Undirected,1
1165,10368,Undirected,1
441,10595,Undirected,1
416,10007,Undirected,1
1157,10568,Undirected,1
1185,10568,Undirected,1
1387,10200,Undirected,1
943,10378,Undirected,1
943,10487,Undirected,1
2947,10092,Undirected,1
3089,10091,Undirected,1
3089,10728,Undirected,1
3089,10650,Undirected,1
3089,10052,Undirected,1
1856,10158,Undirected,1
2702,10315,Undirected,1
2702,10314,Undirected,1
2702,10583,Undirected,1
2702,10064,Undirected,1
2702,10316,Undirected,1
2499,10086,Undirected,1
2499,10650,Undirected,1
3316,10092,Undirected,1
3316,10007,Undirected,1
3316,10561,Undirected,1
3316,10579,Undirected,1
3316,10429,Undirected,1
2507,10120,Undirected,1
2507,10062,Undirected,1
2507,10119,Undirected,1
2507,10061,Undirected,1
602,10109,Undirected,1
602,10741,Undirected,1
602,10658,Undirected,1
602,10719,Undirected,1
602,10093,Undirected,1
602,10560,Undirected,1
765,10527,Undirected,1
2232,10341,Undirected,1
2232,10000,Undirected,1
2232,10212,Undirected,1
2222,10189,Undirected,1
291,10313,Undirected,1
3291,10052,Undirected,1
3291,10524,Undirected,1
3291,10718,Undirected,1
3291,10189,Undirected,1
3291,10221,Undirected,1
1457,10322,Undirected,1
210,10658,Undirected,1
210,10560,Undirected,1
210,10093,Undirected,1
210,10291,Undirected,1
210,10744,Undirected,1
210,10741,Undirected,1
210,10079,Undirected,1
210,10719,Undirected,1
210,10188,Undirected,1
210,10109,Undirected,1
715,10605,Undirected,1
715,10191,Undirected,1
715,10227,Undirected,1
